,Date,keypresses,7_day_ma,28_day_ma,365_day_ma,percentile,rank,Weekday
588,2022-05-02,39248,29038.0,27242.10714285714,24268.58904109589,76.43312101910828,186.0,Monday
589,2022-05-03,72910,30511.428571428572,28489.285714285714,24401.624657534245,99.49044585987261,5.0,Tuesday
590,2022-05-04,25501,30489.714285714286,28868.178571428572,24416.419178082193,51.0828025477707,385.0,Wednesday
591,2022-05-05,7581,27325.85714285714,27877.214285714286,24437.18904109589,21.78343949044586,615.0,Thursday
592,2022-05-06,0,24281.0,27224.464285714286,24377.227397260274,2.802547770700637,764.0,Friday
593,2022-05-07,943,22022.714285714286,26988.928571428572,24321.301369863013,9.554140127388536,711.0,Saturday
594,2022-05-08,0,20883.285714285714,26230.964285714286,24294.353424657533,2.802547770700637,764.0,Sunday
595,2022-05-09,19892,18118.14285714286,25557.035714285714,24339.520547945205,40.382165605095544,469.0,Monday
596,2022-05-10,26799,11530.857142857143,24580.714285714286,24297.734246575343,54.394904458598724,359.0,Tuesday
597,2022-05-11,16872,10298.142857142857,24185.10714285714,24274.821917808218,34.64968152866242,514.0,Wednesday
598,2022-05-12,17690,11742.285714285714,23275.5,24211.575342465752,36.05095541401273,503.0,Thursday
599,2022-05-13,46422,18374.0,24257.39285714286,24245.312328767122,85.85987261146497,112.0,Friday
600,2022-05-14,41497,24167.428571428572,25282.071428571428,24280.18904109589,79.49044585987262,162.0,Saturday
601,2022-05-15,7371,25220.428571428572,25295.60714285714,24300.383561643837,21.40127388535032,618.0,Sunday
602,2022-05-16,34980,27375.85714285714,25661.35714285714,24376.660273972604,68.6624203821656,247.0,Monday
603,2022-05-17,9313,24877.85714285714,24680.964285714286,24304.145205479454,24.076433121019107,597.0,Tuesday
604,2022-05-18,565,22548.285714285714,23180.75,24217.687671232878,8.40764331210191,720.0,Wednesday
605,2022-05-19,525,20096.14285714286,22613.071428571428,24122.775342465753,8.280254777070063,721.0,Thursday
606,2022-05-20,1525,13682.285714285714,21592.5,24042.85205479452,11.59235668789809,695.0,Friday
607,2022-05-21,4008,8326.714285714286,21735.64285714286,23996.61917808219,15.796178343949045,662.0,Saturday
608,2022-05-22,8555,8495.857142857143,21693.39285714286,23965.972602739726,22.929936305732486,606.0,Sunday
609,2022-05-23,20302,6399.0,20232.75,23966.320547945204,41.27388535031847,462.0,Monday
610,2022-05-24,26662,8877.42857142857,18949.39285714286,23938.44109589041,54.14012738853503,361.0,Tuesday
611,2022-05-25,26995,12653.142857142857,18997.321428571428,23885.290410958904,55.031847133757964,354.0,Wednesday
612,2022-05-26,62030,21439.571428571428,20150.964285714286,23948.786301369862,97.32484076433121,22.0,Thursday
613,2022-05-27,34996,26221.14285714286,20639.60714285714,23982.54520547945,68.78980891719745,246.0,Friday
614,2022-05-28,13718,27608.285714285714,20531.285714285714,23948.58630136986,30.19108280254777,549.0,Saturday
615,2022-05-29,9122,27689.285714285714,20572.214285714286,23923.468493150685,23.694267515923567,600.0,Sunday
616,2022-05-30,23474,28142.428571428572,20008.85714285714,23908.33698630137,46.62420382165605,420.0,Monday
617,2022-05-31,19791,27160.85714285714,18111.75,23949.317808219177,40.0,472.0,Tuesday
618,2022-06-01,12933,25152.0,17662.89285714286,23916.72602739726,29.554140127388536,554.0,Wednesday
619,2022-06-02,27148,20168.85714285714,18361.714285714286,23889.92602739726,55.796178343949045,348.0,Thursday
620,2022-06-03,23824,18572.85714285714,19212.571428571428,23844.12328767123,47.388535031847134,414.0,Friday
621,2022-06-04,6201,17499.0,19400.35714285714,23737.01095890411,19.49044585987261,633.0,Saturday
622,2022-06-05,15523,18413.428571428572,19954.75,23768.208219178083,32.611464968152866,530.0,Sunday
623,2022-06-06,14188,17086.85714285714,19751.035714285714,23804.109589041094,30.573248407643312,546.0,Monday
624,2022-06-07,41878,20242.14285714286,20289.571428571428,23891.28493150685,80.50955414012739,154.0,Tuesday
625,2022-06-08,9870,19804.571428571428,20039.5,23848.490410958904,25.222929936305732,588.0,Wednesday
626,2022-06-09,26164,19664.0,20342.14285714286,23891.761643835616,52.611464968152866,373.0,Thursday
627,2022-06-10,4554,16911.14285714286,18846.85714285714,23846.126027397262,16.305732484076433,658.0,Friday
628,2022-06-11,105,16040.285714285714,17368.571428571428,23820.84931506849,6.24203821656051,737.0,Saturday
629,2022-06-12,0,13822.714285714286,17105.321428571428,23814.517808219178,2.802547770700637,764.0,Sunday
630,2022-06-13,5355,12560.857142857143,16047.285714285714,23823.487671232877,17.579617834394902,648.0,Monday
631,2022-06-14,1034,6726.0,15751.607142857143,23774.320547945204,9.936305732484078,708.0,Tuesday
632,2022-06-15,6318,6218.571428571428,15957.07142857143,23702.145205479454,19.681528662420384,631.5,Wednesday
633,2022-06-16,38757,8017.571428571428,17322.5,23700.65479452055,75.28662420382166,195.0,Thursday
634,2022-06-17,17988,9936.714285714286,17910.464285714286,23680.594520547944,36.43312101910828,500.0,Friday
635,2022-06-18,810,10037.42857142857,17796.25,23652.52602739726,9.171974522292993,714.0,Saturday
636,2022-06-19,0,10037.42857142857,17490.714285714286,23638.120547945204,2.802547770700637,764.0,Sunday
637,2022-06-20,0,9272.42857142857,16765.64285714286,23613.1698630137,2.802547770700637,764.0,Monday
638,2022-06-21,15278,11307.285714285714,16359.07142857143,23599.94794520548,32.22929936305732,533.0,Tuesday
639,2022-06-22,16831,12809.142857142857,15996.07142857143,23567.71506849315,34.52229299363057,515.0,Wednesday
640,2022-06-23,10726,8804.714285714286,14163.785714285714,23527.47397260274,26.496815286624205,578.0,Thursday
641,2022-06-24,3222,6695.285714285715,13029.0,23474.93698630137,14.64968152866242,671.0,Friday
642,2022-06-25,0,6579.571428571428,12539.07142857143,23369.76712328767,2.802547770700637,764.0,Saturday
643,2022-06-26,0,6579.571428571428,12213.285714285714,23316.328767123287,2.802547770700637,764.0,Sunday
644,2022-06-27,29526,10797.57142857143,12429.42857142857,23380.972602739726,59.617834394904456,318.0,Monday
645,2022-06-28,26550,12407.857142857143,12670.82142857143,23373.89589041096,53.69426751592356,364.5,Tuesday
646,2022-06-29,31804,14546.857142857143,13344.785714285714,23373.531506849315,63.31210191082802,289.0,Wednesday
647,2022-06-30,26138,16748.571428571428,13308.714285714286,23376.25205479452,52.48407643312102,374.0,Thursday
648,2022-07-01,21543,19365.85714285714,13227.25,23310.043835616438,43.56687898089172,444.0,Friday
649,2022-07-02,0,19365.85714285714,13005.785714285714,23234.613698630135,2.802547770700637,764.0,Saturday
650,2022-07-03,0,19365.85714285714,12451.392857142857,23181.791780821917,2.802547770700637,764.0,Sunday
651,2022-07-04,5489,15932.0,12140.714285714286,23191.572602739725,17.70700636942675,647.0,Monday
652,2022-07-05,34136,17015.714285714286,11864.214285714286,23245.87123287671,67.00636942675159,260.0,Tuesday
653,2022-07-06,37760,17866.571428571428,12860.285714285714,23257.19178082192,74.14012738853502,204.0,Wednesday
654,2022-07-07,31444,18624.571428571428,13048.857142857143,23265.2,62.802547770700635,293.0,Thursday
655,2022-07-08,21181,18572.85714285714,13642.67857142857,23246.91780821918,42.675159235668794,451.0,Friday
656,2022-07-09,27697,22529.571428571428,14628.107142857143,23245.153424657536,56.43312101910828,343.0,Saturday
657,2022-07-10,13335,24434.571428571428,15104.357142857143,23242.12876712329,29.68152866242038,553.0,Sunday
658,2022-07-11,34388,28563.0,16141.25,23310.320547945204,67.51592356687898,256.0,Monday
659,2022-07-12,40769,29510.571428571428,17560.35714285714,23323.471232876713,78.0891719745223,173.0,Tuesday
660,2022-07-13,24224,27576.85714285714,18199.85714285714,23297.027397260274,48.40764331210191,406.0,Wednesday
661,2022-07-14,34589,28026.14285714286,18051.0,23347.38082191781,67.77070063694268,254.0,Thursday
662,2022-07-15,25084,28583.714285714286,18304.428571428572,23319.049315068492,50.06369426751592,393.0,Friday
663,2022-07-16,37725,30016.285714285714,19622.821428571428,23338.523287671233,74.01273885350318,205.0,Saturday
664,2022-07-17,0,28111.285714285714,19622.821428571428,23279.15890410959,2.802547770700637,764.0,Sunday
665,2022-07-18,46828,29888.428571428572,21295.25,23327.98082191781,86.36942675159236,108.0,Monday
666,2022-07-19,38377,29546.714285714286,22120.214285714286,23313.060273972602,74.77707006369427,199.0,Tuesday
667,2022-07-20,31813,30630.85714285714,22655.285714285714,23358.931506849316,63.43949044585987,288.0,Wednesday
668,2022-07-21,38935,31251.714285714286,23662.75,23356.550684931506,76.17834394904459,188.0,Thursday
669,2022-07-22,27906,31654.85714285714,24544.321428571428,23312.11506849315,56.94267515923567,339.0,Friday
670,2022-07-23,26750,30087.0,25499.678571428572,23316.64383561644,54.267515923566876,360.0,Saturday
671,2022-07-24,4265,30696.285714285714,25652.0,23222.32328767123,16.050955414012737,660.0,Sunday
672,2022-07-25,26928,27853.428571428572,25559.214285714286,23227.4,54.904458598726116,355.0,Monday
673,2022-07-26,46490,29012.428571428572,26271.35714285714,23268.29315068493,86.11464968152866,110.0,Tuesday
674,2022-07-27,23997,27895.85714285714,25992.535714285714,23257.70684931507,47.898089171974526,410.0,Wednesday
675,2022-07-28,24078,25773.428571428572,25918.964285714286,23225.42191780822,48.152866242038215,408.0,Thursday
676,2022-07-29,32184,26384.571428571428,26299.0,23180.561643835616,64.77707006369427,277.5,Friday
677,2022-07-30,844,22683.714285714286,26329.14285714286,23097.342465753423,9.29936305732484,713.0,Saturday
678,2022-07-31,0,22074.428571428572,26329.14285714286,23040.9698630137,2.802547770700637,764.0,Sunday
679,2022-08-01,24237,21690.0,26998.714285714286,23087.383561643837,48.53503184713376,405.0,Monday
680,2022-08-02,42692,21147.428571428572,27304.285714285714,23087.350684931505,81.65605095541402,145.0,Tuesday
681,2022-08-03,26326,21480.14285714286,26895.928571428572,23028.142465753426,53.37579617834395,367.0,Wednesday
682,2022-08-04,34408,22955.85714285714,27001.785714285714,23063.364383561642,67.64331210191082,255.0,Thursday
683,2022-08-05,47261,25109.714285714286,27933.214285714286,23104.671232876713,87.13375796178345,102.0,Friday
684,2022-08-06,2,24989.428571428572,26944.10714285714,22982.523287671233,5.7324840764331215,741.0,Saturday
685,2022-08-07,1330,25179.428571428572,26515.35714285714,22938.55890410959,11.337579617834395,697.0,Sunday
686,2022-08-08,16260,24039.85714285714,25867.928571428572,22965.797260273972,33.63057324840764,522.0,Monday
687,2022-08-09,26905,21784.571428571428,25372.785714285714,22972.580821917807,54.71337579617834,356.5,Tuesday
688,2022-08-10,24666,21547.428571428572,25388.571428571428,22942.43287671233,49.29936305732484,399.0,Wednesday
689,2022-08-11,24466,20127.14285714286,25027.035714285714,22942.690410958905,49.044585987261144,401.0,Thursday
690,2022-08-12,18769,16056.857142857143,24801.5,22875.06301369863,38.21656050955414,486.0,Friday
691,2022-08-13,1148,16220.57142857143,23495.178571428572,22777.780821917808,10.573248407643312,703.0,Saturday
692,2022-08-14,6841,17007.85714285714,23739.5,22749.178082191782,20.50955414012739,625.0,Sunday
693,2022-08-15,12865,16522.85714285714,22526.535714285714,22779.41095890411,29.17197452229299,557.0,Monday
694,2022-08-16,18104,15265.57142857143,21802.5,22714.92602739726,36.68789808917197,498.0,Tuesday
695,2022-08-17,6469,12666.0,20897.35714285714,22667.11232876712,20.0,629.0,Wednesday
696,2022-08-18,31929,13732.142857142857,20647.14285714286,22723.67671232877,63.69426751592356,286.0,Thursday
697,2022-08-19,32939,15756.42857142857,20826.89285714286,22727.539726027397,65.73248407643312,270.0,Friday
698,2022-08-20,9252,16914.14285714286,20201.964285714286,22653.397260273974,23.949044585987263,598.0,Saturday
699,2022-08-21,71,15947.0,20052.178571428572,22643.087671232875,5.987261146496816,739.0,Sunday
700,2022-08-22,63149,23130.428571428572,21345.785714285714,22784.88767123288,97.96178343949045,17.0,Monday
701,2022-08-23,30566,24910.714285714286,20777.071428571428,22796.720547945206,61.146496815286625,306.0,Tuesday
702,2022-08-24,22879,27255.0,20737.14285714286,22773.542465753424,45.605095541401276,428.0,Wednesday
703,2022-08-25,44555,29058.714285714286,21468.464285714286,22840.479452054795,83.56687898089173,130.0,Thursday
704,2022-08-26,48859,31333.0,22064.0,22940.26301369863,88.6624203821656,90.0,Friday
705,2022-08-27,8676,31250.714285714286,22343.714285714286,22963.80821917808,23.18471337579618,604.0,Saturday
706,2022-08-28,0,31240.571428571428,22343.714285714286,22963.80821917808,2.802547770700637,764.0,Sunday
707,2022-08-29,22868,25486.14285714286,22294.821428571428,23023.879452054796,45.47770700636943,429.0,Monday
708,2022-08-30,32002,25691.285714285714,21913.035714285714,23029.358904109587,63.94904458598726,284.0,Tuesday
709,2022-08-31,11142,24014.571428571428,21370.75,22955.12328767123,26.878980891719745,575.0,Wednesday
710,2022-09-01,23291,20976.85714285714,20973.714285714286,22964.964383561644,45.98726114649681,425.0,Thursday
711,2022-09-02,1457,14205.142857142857,19337.85714285714,22922.720547945206,11.464968152866243,696.0,Friday
712,2022-09-03,0,12965.714285714286,19337.785714285714,22903.419178082193,2.802547770700637,764.0,Saturday
713,2022-09-04,0,12965.714285714286,19290.285714285714,22886.435616438357,2.802547770700637,764.0,Sunday
714,2022-09-05,1312,9886.285714285714,18756.428571428572,22873.175342465755,11.210191082802549,698.0,Monday
715,2022-09-06,0,5314.571428571428,17795.535714285714,22815.66301369863,2.802547770700637,764.0,Tuesday
716,2022-09-07,16172,6033.142857142857,17492.178571428572,22743.772602739726,33.37579617834395,524.0,Wednesday
717,2022-09-08,23406,6049.571428571428,17454.321428571428,22674.476712328767,46.496815286624205,421.0,Thursday
718,2022-09-09,10588,7354.0,17162.14285714286,22643.0,26.11464968152866,581.0,Friday
719,2022-09-10,1727,7600.714285714285,17182.821428571428,22577.750684931507,12.101910828025478,691.0,Saturday
720,2022-09-11,155,7622.857142857143,16944.035714285714,22475.227397260274,6.751592356687898,733.0,Sunday
721,2022-09-12,6809,8408.142857142857,16727.75,22457.13698630137,20.382165605095544,626.0,Monday
722,2022-09-13,16427,10754.857142857143,16667.85714285714,22389.8602739726,34.14012738853503,518.0,Tuesday
723,2022-09-14,27546,12379.714285714286,17420.60714285714,22325.972602739726,56.30573248407643,344.0,Wednesday
724,2022-09-15,19789,11863.0,16987.035714285714,22255.772602739726,39.87261146496815,473.0,Thursday
725,2022-09-16,12358,12115.857142857143,16252.0,22148.317808219177,28.02547770700637,566.0,Friday
726,2022-09-17,1792,12125.142857142857,15985.57142857143,22095.580821917807,12.229299363057326,690.0,Saturday
727,2022-09-18,0,12103.0,15983.035714285714,22072.509589041096,2.802547770700637,764.0,Sunday
728,2022-09-19,26197,14872.714285714286,14663.32142857143,22120.534246575342,52.738853503184714,372.0,Monday
729,2022-09-20,6146,13404.0,13791.17857142857,22032.942465753425,19.10828025477707,636.0,Tuesday
730,2022-09-21,3589,9981.57142857143,13102.25,21948.901369863015,15.031847133757962,668.0,Wednesday
731,2022-09-22,957,7291.285714285715,11545.17857142857,21784.893150684933,9.681528662420384,710.0,Thursday
732,2022-09-23,12256,7276.714285714285,10237.92857142857,21637.904109589042,27.898089171974522,567.0,Friday
733,2022-09-24,10698,8549.0,10310.142857142857,21628.134246575344,26.369426751592357,579.0,Saturday
734,2022-09-25,23495,11905.42857142857,11149.25,21674.764383561644,46.7515923566879,419.0,Sunday
735,2022-09-26,20895,11148.0,11078.785714285714,21719.693150684932,41.910828025477706,457.0,Monday
736,2022-09-27,33433,15046.142857142857,11129.892857142857,21631.93698630137,65.9872611464968,268.0,Tuesday
737,2022-09-28,29908,18806.0,11800.107142857143,21618.2301369863,60.38216560509554,312.0,Wednesday
738,2022-09-29,163,18692.571428571428,10974.107142857143,21466.698630136987,6.8789808917197455,732.0,Thursday
739,2022-09-30,0,16941.714285714286,10922.07142857143,21341.41095890411,2.802547770700637,764.0,Friday
740,2022-10-01,0,15413.42857142857,10922.07142857143,21219.468493150685,2.802547770700637,764.0,Saturday
741,2022-10-02,10006,13486.42857142857,11279.42857142857,21198.106849315067,25.477707006369428,586.0,Sunday
742,2022-10-03,30750,14894.285714285714,12330.785714285714,21237.657534246577,61.65605095541401,302.0,Monday
743,2022-10-04,34729,15079.42857142857,13571.107142857143,21197.298630136986,68.28025477707006,250.0,Tuesday
744,2022-10-05,32252,15414.285714285714,14145.392857142857,21122.616438356163,65.09554140127388,275.0,Wednesday
745,2022-10-06,11684,17060.14285714286,13726.75,21056.06301369863,27.388535031847134,571.0,Thursday
746,2022-10-07,35830,22178.714285714286,14628.25,21042.265753424657,70.31847133757961,234.0,Friday
747,2022-10-08,2624,22553.571428571428,14660.285714285714,21012.457534246576,14.012738853503185,676.0,Saturday
748,2022-10-09,7557,22203.714285714286,14924.642857142857,20962.389041095892,21.656050955414013,616.0,Sunday
749,2022-10-10,27196,21696.0,15652.75,20928.065753424657,55.92356687898089,347.0,Monday
750,2022-10-11,38852,22285.0,16453.64285714286,20877.30410958904,75.92356687898089,190.0,Tuesday
751,2022-10-12,25889,21376.0,16394.464285714286,20765.994520547945,51.847133757961785,379.0,Wednesday
752,2022-10-13,57914,27980.285714285714,17756.071428571428,20765.580821917807,95.03184713375796,40.0,Thursday
753,2022-10-14,10001,24290.428571428572,17671.89285714286,20612.33698630137,25.35031847133758,587.0,Friday
754,2022-10-15,1544,24136.14285714286,17663.035714285714,20532.312328767122,11.719745222929937,694.0,Saturday
755,2022-10-16,0,23056.571428571428,17663.035714285714,20531.13698630137,2.802547770700637,764.0,Sunday
756,2022-10-17,12127,20903.85714285714,17160.535714285714,20563.54520547945,27.643312101910826,569.0,Monday
757,2022-10-18,31145,19802.85714285714,18053.35714285714,20525.668493150686,62.1656050955414,298.0,Tuesday
758,2022-10-19,27083,19973.428571428572,18892.428571428572,20456.791780821917,55.28662420382165,352.0,Wednesday
759,2022-10-20,21121,14717.285714285714,19612.571428571428,20449.331506849314,42.547770700636946,452.0,Thursday
760,2022-10-21,34606,18232.285714285714,20410.785714285714,20431.328767123287,67.89808917197452,253.0,Friday
761,2022-10-22,16922,20429.14285714286,20633.071428571428,20413.67397260274,35.159235668789805,510.0,Saturday
762,2022-10-23,12601,22229.285714285714,20244.0,20422.24383561644,28.662420382165603,561.0,Sunday
763,2022-10-24,31296,24967.714285714286,20615.464285714286,20507.986301369863,62.54777070063694,295.0,Monday
764,2022-10-25,36769,25771.14285714286,20734.60714285714,20458.153424657536,72.10191082802547,220.0,Tuesday
765,2022-10-26,26905,25745.714285714286,20627.35714285714,20359.476712328767,54.71337579617834,356.5,Wednesday
766,2022-10-27,43233,28904.571428571428,22165.571428571428,20348.60821917808,82.4203821656051,139.0,Thursday
767,2022-10-28,28086,27973.14285714286,23168.64285714286,20288.953424657535,57.324840764331206,336.0,Friday
768,2022-10-29,20939,28547.0,23916.464285714286,20342.06301369863,42.038216560509554,456.0,Saturday
769,2022-10-30,4952,27454.285714285714,23735.964285714286,20327.57808219178,16.81528662420382,654.0,Sunday
770,2022-10-31,31468,27478.85714285714,23761.60714285714,20394.610958904108,62.92993630573248,292.0,Monday
771,2022-11-01,38035,27659.714285714286,23879.678571428572,20488.49315068493,74.39490445859872,202.0,Tuesday
772,2022-11-02,24665,27339.714285714286,23608.714285714286,20556.068493150684,49.17197452229299,400.0,Wednesday
773,2022-11-03,41168,27044.714285714286,24661.714285714286,20561.1698630137,78.85350318471338,167.0,Thursday
774,2022-11-04,32066,27613.285714285714,24527.285714285714,20541.627397260276,64.3312101910828,281.0,Friday
775,2022-11-05,14284,26662.571428571428,24943.714285714286,20507.75890410959,30.828025477707005,544.0,Saturday
776,2022-11-06,5620,26758.0,24874.535714285714,20443.2301369863,17.8343949044586,646.0,Sunday
777,2022-11-07,35930,27395.428571428572,25186.464285714286,20535.59726027397,70.70063694267516,231.0,Monday
778,2022-11-08,36791,27217.714285714286,25112.85714285714,20486.873972602738,72.35668789808916,218.0,Tuesday
779,2022-11-09,53965,31403.428571428572,26115.571428571428,20432.564383561643,92.48407643312102,60.0,Wednesday
780,2022-11-10,41626,31468.85714285714,25533.85714285714,20443.98904109589,79.7452229299363,160.0,Thursday
781,2022-11-11,2417,27233.285714285714,25263.0,20378.55890410959,13.375796178343949,681.0,Friday
782,2022-11-12,0,25192.714285714286,25207.85714285714,20279.197260273973,2.802547770700637,764.0,Saturday
783,2022-11-13,23870,27799.85714285714,26060.35714285714,20248.641095890413,47.64331210191083,412.0,Sunday
784,2022-11-14,28762,26775.85714285714,26654.464285714286,20324.087671232875,58.47133757961783,327.0,Monday
